date,concentration_ocean,low_ocean,med_ocean,upr_ocean,concentration_palo,low_palo,med_palo,upr_palo,concentration_san,low_san,med_san,upr_san,concentration_silicon,low_silicon,med_silicon,upr_silicon,concentration_south,low_south,med_south,upr_south,concentration_sunny,low_sunny,med_sunny,upr_sunny
2022/4/11,500,3.29658179,3.38753634,3.480855031,6162.17241,3.56608418,3.707322153,3.855001998,4538.481408,3.47894048,3.575659379,3.676995396,3143.924053,3.415853917,3.509600325,3.602833021,NA,3.02806899,3.426238303,3.872164302,3829.205956,3.310332083,3.427386664,3.541769813
2022/4/12,2986.992426,3.299907321,3.391505487,3.485550412,9006.0541,3.57168238,3.714939091,3.863854553,6685.113184,3.491615504,3.588753183,3.689350412,1887.338705,3.422081602,3.517102488,3.609596427,NA,3.022035306,3.42364304,3.862356713,1003.426368,3.311879021,3.426528831,3.541057277
2022/4/13,7490.713815,3.302134951,3.394198243,3.488429785,500,3.579092706,3.723732671,3.874309418,4971.942486,3.503928342,3.601226349,3.701317435,1724.284414,3.429413424,3.523947122,3.615824832,NA,3.018107886,3.418109341,3.8522297,2312.76267,3.315122461,3.427897722,3.540228965
2022/4/14,3028.972701,3.303985996,3.396113083,3.491094752,1116.831357,3.588245288,3.733204505,3.884978001,7478.375589,3.515030084,3.612961289,3.711489146,7798.542868,3.439062683,3.531120643,3.622837228,NA,3.013314262,3.413553999,3.842084651,9453.45255,3.320241914,3.43032919,3.544093051
2022/4/15,4109.634234,3.304442993,3.397182289,3.494648651,6221.587679,3.595804608,3.744280257,3.896770928,5758.225046,3.525363768,3.623929332,3.722149782,2477.666152,3.447264736,3.538588879,3.630758501,NA,3.013991083,3.40997251,3.835058471,1711.078678,3.32533593,3.435986326,3.549313739
2022/4/16,500,3.305719531,3.397978598,3.493678125,5472.800629,3.607276423,3.75536393,3.906696317,2144.98538,3.535674562,3.634770192,3.731670351,1586.245768,3.453876983,3.545604415,3.637604651,NA,3.01133763,3.406217703,3.828583987,1628.109547,3.330966098,3.441759279,3.553686177
2022/4/17,500,3.306946271,3.397225682,3.49421369,5717.317263,3.619423716,3.764888183,3.914175729,3723.489508,3.543148203,3.644239531,3.740519441,2628.845304,3.461359008,3.553212917,3.642885565,NA,3.010666059,3.40339767,3.822572243,1585.563877,3.33790305,3.45090964,3.564574521
2022/4/18,13965.89459,3.306004996,3.396138419,3.494080539,5513.938875,3.631059527,3.774201094,3.923081293,5723.078711,3.551972027,3.65272942,3.748796215,1950.219067,3.470164709,3.560952794,3.650730502,NA,3.012640827,3.398936673,3.817257653,3003.29202,3.347716345,3.46136999,3.572797623
2022/4/19,1748.544225,3.304315372,3.394356958,3.491284812,9435.633417,3.640187599,3.782771823,3.931510582,3881.882819,3.560386919,3.661106935,3.75740203,1021.064295,3.478258296,3.568164891,3.657307563,NA,3.011305308,3.396018709,3.804653052,4659.495538,3.358897485,3.473434161,3.584866397
2022/4/20,1475.195787,3.30249896,3.392053859,3.489199448,25243.68299,3.648306293,3.789188857,3.938936797,5113.834853,3.56851035,3.668711417,3.765242857,500,3.48610623,3.575794963,3.664330191,NA,3.006856191,3.393005406,3.790633916,2274.615109,3.372509648,3.487140782,3.598524719
2022/4/21,1361.385562,3.299859365,3.389732764,3.486720466,6123.766522,3.653746102,3.793723353,3.945936654,4198.355584,3.574947551,3.677204875,3.774114312,3280.93488,3.495248953,3.584122883,3.673028896,NA,3.006444564,3.387990602,3.782187822,1746.91063,3.386243538,3.502610902,3.616328617
2022/4/22,6042.737011,3.298235113,3.386547384,3.482849159,8442.501519,3.656477119,3.796819614,3.948884164,6089.669264,3.582669323,3.684855426,3.782805245,2496.03407,3.502653777,3.592608164,3.68139036,NA,3.006402377,3.384178779,3.7748526,1594.101189,3.405573553,3.519040796,3.635889896
2022/4/23,3870.841347,3.295394047,3.383195387,3.479063289,3366.419371,3.660942029,3.798802517,3.951338778,6596.771005,3.590870617,3.69261525,3.789909499,6707.356657,3.509794156,3.599828914,3.689539147,NA,3.002736354,3.381273202,3.767762645,2288.265627,3.426865964,3.539120435,3.655389982
2022/4/24,1510.389479,3.290974804,3.378947027,3.473862019,5665.301358,3.659835376,3.79889807,3.95154682,6461.70962,3.599061158,3.700652896,3.799631027,500,3.517773857,3.608401399,3.697337994,NA,2.999770006,3.377560662,3.755793965,3836.195615,3.447574273,3.559177386,3.676040856
2022/4/25,1017.881422,3.286876643,3.37444529,3.469359602,6272.242053,3.657326836,3.797292524,3.951367049,2547.709946,3.607031062,3.708950999,3.809046004,1682.516506,3.526798185,3.616545509,3.70452484,NA,2.998136985,3.373489515,3.745019981,4077.289982,3.466694906,3.577622093,3.699273146
2022/4/26,500,3.282798145,3.370741246,3.465295088,6116.619722,3.655356941,3.79661234,3.946528866,2350.450804,3.613690696,3.717212223,3.817350487,3563.278876,3.534770927,3.624921178,3.712932256,NA,2.997009347,3.368706425,3.735562557,4411.106775,3.48108769,3.594826975,3.715145154
2022/4/27,1992.522473,3.279801566,3.366730284,3.460785311,8468.326938,3.653037018,3.793053238,3.941317558,5682.143447,3.622176107,3.726878805,3.828382757,2282.381971,3.54158142,3.632006291,3.722459513,NA,2.997832624,3.363966296,3.721569195,6592.057443,3.492226355,3.609001868,3.733501181
2022/4/28,4172.614008,3.27712741,3.363167943,3.458546137,5063.959718,3.648809906,3.788710551,3.935036213,6170.569125,3.633119758,3.735979239,3.836919828,6819.113191,3.549623639,3.639809034,3.731948315,NA,2.997454475,3.360460818,3.710098031,9743.443342,3.498924851,3.619766426,3.745116644
2022/4/29,3720.582068,3.272854494,3.3605003,3.45444632,6032.525884,3.6417456,3.783757711,3.931138341,5848.865806,3.644182404,3.746333011,3.846341272,4624.722859,3.556403171,3.647055907,3.739073778,NA,3.003633048,3.357805308,3.69986301,6730.954939,3.504396961,3.623755025,3.754192301
2022/4/30,500,3.269929451,3.35863405,3.451612306,8799.153963,3.635916873,3.777638538,3.922627059,3530.068073,3.65318887,3.757273642,3.857328333,3578.346891,3.563836305,3.653102789,3.745953594,NA,3.005534342,3.35401842,3.692946465,5598.26299,3.504902127,3.624671118,3.75142587
2022/5/1,2415.314718,3.268422209,3.356861284,3.449534492,6058.121073,3.627118854,3.770246411,3.915798522,3749.828635,3.664561989,3.768539252,3.869467096,9805.017686,3.56715203,3.658164879,3.75169112,NA,3.008200749,3.349924855,3.686004783,3896.833734,3.496858424,3.62019374,3.74688515
2022/5/2,868.2035882,3.266508484,3.355880202,3.448814856,3911.496377,3.618702407,3.762602938,3.911989553,6359.740647,3.677040059,3.780657223,3.882584049,4257.687294,3.57194959,3.663091282,3.75723885,NA,3.014705349,3.347812982,3.676184458,2227.985129,3.490462733,3.611564345,3.736772928
2022/5/3,500,3.26792335,3.355901842,3.448099398,6052.679107,3.611272049,3.75506365,3.902372951,2716.91924,3.690076652,3.792592721,3.89490475,4826.405692,3.57686175,3.666637425,3.759797583,NA,3.017328001,3.346663323,3.667675726,4983.254298,3.48332407,3.602758747,3.725917085
2022/5/4,500,3.269631428,3.357990322,3.449319185,23462.81551,3.600369498,3.746007557,3.895215593,7752.713844,3.701942607,3.804561789,3.90682419,1785.098776,3.580071239,3.670395636,3.762562997,NA,3.022822104,3.346033758,3.656892399,2470.38805,3.471492422,3.590381252,3.71380381
2022/5/5,3515.835341,3.271625129,3.36105671,3.452015878,10004.01392,3.591782892,3.73740203,3.88630702,5558.18604,3.714094613,3.817498675,3.91955363,4328.875886,3.580618136,3.673174421,3.767960445,NA,3.030355621,3.345780717,3.647298097,NA,3.460071455,3.576973821,3.69981377
2022/5/6,2408.917155,3.27643737,3.364545454,3.454179543,2686.682512,3.585827914,3.728328916,3.877315976,13744.12042,3.727662181,3.829261787,3.933229186,6803.475129,3.583288501,3.675227889,3.770673863,NA,3.036322916,3.344961399,3.634603127,4469.045748,3.448303956,3.563008006,3.682666445
2022/5/7,1060.339426,3.28208126,3.369599514,3.45995623,2391.634952,3.579260978,3.720991666,3.867951668,6897.146164,3.739154593,3.840960161,3.944850973,10958.21634,3.583768932,3.676536579,3.773431853,NA,3.043242425,3.345221212,3.625020873,6521.178128,3.430118913,3.547082456,3.663729048
2022/5/8,1816.301359,3.287359681,3.376438363,3.46523268,3376.515118,3.570079165,3.715163636,3.861200387,8133.842099,3.74831829,3.851691938,3.954430139,2965.342765,3.584307574,3.678081726,3.774999682,NA,3.048642485,3.344924858,3.61242411,2926.840906,3.414369646,3.530535786,3.647381321
2022/5/9,1409.700174,3.293872634,3.383418643,3.471292583,1791.041977,3.565489359,3.710691148,3.859168826,13417.39617,3.757690023,3.86180369,3.964563598,3069.296884,3.584282958,3.679636223,3.775620161,NA,3.057667923,3.346129372,3.604245203,2379.361284,3.397446358,3.515875342,3.630394521
2022/5/10,2133.643908,3.304180574,3.392110378,3.4810655,3373.9092,3.564270525,3.709341117,3.85595909,4248.673226,3.766275779,3.870946564,3.974684712,500,3.583367058,3.680759064,3.774879647,NA,3.074370022,3.347182851,3.596598112,2640.835941,3.383951661,3.500846186,3.615435221
2022/5/11,500,3.31298936,3.402451738,3.491018026,2834.893818,3.563905055,3.711577878,3.855714389,5422.78229,3.773124387,3.878753076,3.982493528,4830.6206,3.584521615,3.681541573,3.774413197,NA,3.086121179,3.349415831,3.590837813,1527.744386,3.374178583,3.488402396,3.603923142
2022/5/12,1506.305542,3.324304769,3.413429248,3.502667359,2101.330236,3.567628534,3.714491954,3.863393125,5510.193959,3.78052577,3.88546059,3.989917487,2373.661822,3.585601968,3.681696764,3.773495392,NA,3.101683468,3.353456626,3.583342487,3358.462193,3.363013062,3.478232822,3.594060283
2022/5/13,1625.911496,3.337307497,3.425492602,3.51553435,14563.12502,3.57477067,3.719870305,3.870199575,4748.729186,3.786121632,3.890813424,3.99576325,2031.820961,3.586084116,3.682356784,3.772696217,NA,3.120582758,3.35724021,3.578364273,2477.795732,3.354404387,3.471467765,3.587095586
2022/5/14,1345.850044,3.349751216,3.438184848,3.530381356,3748.149373,3.58157776,3.727304833,3.876739211,64388.37404,3.790175018,3.894480088,4.000290959,1343.465004,3.586465012,3.68345236,3.773006563,NA,3.138347658,3.363533435,3.573585154,3225.143999,3.352144537,3.466593784,3.582123297
2022/5/15,3964.143062,3.364125323,3.451680214,3.545070859,6583.28575,3.592861659,3.73598136,3.884701502,27986.15004,3.793075298,3.896345834,4.002570176,4055.334382,3.586367214,3.683348287,3.773026207,NA,3.158522493,3.370363719,3.568597647,3909.993685,3.350513033,3.464906151,3.58008434
2022/5/16,1886.93299,3.377970875,3.465766767,3.560705793,2829.421844,3.602440609,3.745626303,3.893640436,8762.559115,3.792875558,3.896583328,4.002740111,2689.339042,3.588247595,3.683060427,3.77362982,NA,3.178229766,3.378108801,3.565934945,1717.880184,3.352029647,3.467460958,3.582617262
2022/5/17,4712.296121,3.392360877,3.479956304,3.575209915,5217.320764,3.610909942,3.755803248,3.902132502,7251.222752,3.791085118,3.895321232,4.003773268,1828.300386,3.589215481,3.683450493,3.774290647,NA,3.199754942,3.38621417,3.566138055,1019.808479,3.359783622,3.472210215,3.589376354
2022/5/18,2381.413928,3.406542143,3.494582251,3.591258061,5383.431693,3.623053501,3.766822604,3.914290932,8366.45704,3.789730679,3.892925545,4.000585557,10605.74168,3.588659248,3.683579549,3.776260638,NA,3.222148148,3.39671316,3.564333349,2928.385996,3.366715979,3.482358001,3.599763402
2022/5/19,7394.092671,3.421061651,3.509950814,3.607198796,8341.453016,3.63761533,3.778028926,3.927236898,6102.223841,3.787710455,3.888885101,3.998210417,3848.473501,3.588371962,3.68330115,3.777155467,NA,3.245605774,3.407997086,3.56489741,4715.945742,3.379859981,3.496117897,3.613286753
2022/5/20,7568.376671,3.43575069,3.524136561,3.623763178,13189.96112,3.647794364,3.790555426,3.937892155,7255.703442,3.782521935,3.884822553,3.994093086,12740.96171,3.588363708,3.681795751,3.775557552,1266.638438,3.269970943,3.420519649,3.567848222,2531.546944,3.397850308,3.512787113,3.628545617
2022/5/21,3169.361056,3.449112629,3.537942539,3.636139836,3650.408525,3.659384269,3.802149331,3.949185377,4899.904546,3.776288129,3.880545041,3.989752068,6415.256372,3.588761763,3.680338245,3.77302511,1704.601999,3.293679032,3.43402314,3.572072159,1851.672388,3.416910634,3.532081831,3.647856291
2022/5/22,1576.418832,3.462020313,3.55152764,3.650839929,1610.952455,3.671365551,3.813452021,3.963717529,6058.723059,3.771107376,3.876216923,3.985640717,2337.711662,3.586249017,3.677661356,3.771993924,500,3.319587305,3.449979109,3.580128588,1548.928916,3.442591472,3.554121551,3.671479483
2022/5/23,980.0775803,3.474619812,3.564633747,3.662887116,6369.392077,3.680211155,3.825007031,3.974518251,5798.418895,3.765219399,3.871495453,3.980986255,8921.422211,3.583528688,3.675051686,3.769225499,969.1866962,3.344757455,3.466377271,3.589504164,11011.8866,3.465064646,3.577325532,3.695540876
2022/5/24,6046.711993,3.486395695,3.57785144,3.676193889,9152.599507,3.688437824,3.834476622,3.989038815,4429.191351,3.758429718,3.866428315,3.975806235,6361.503733,3.580513327,3.67074071,3.766115451,2847.484044,3.370150049,3.483620679,3.600043827,2186.10454,3.489503821,3.601895243,3.716813017
2022/5/25,4692.632141,3.498366765,3.589969981,3.690116193,9066.291099,3.695579747,3.843427283,4.002544072,9898.089064,3.753270442,3.860706654,3.971256798,3137.3237,3.576585264,3.666367627,3.761886215,7505.286894,3.39566601,3.501794479,3.612056126,3297.805987,3.510475842,3.625556558,3.742382135
2022/5/26,5093.923296,3.508406543,3.601752183,3.701280189,11433.7012,3.702276197,3.849652823,4.009023426,10458.7301,3.748988162,3.855257485,3.967207292,5819.544876,3.572153461,3.661499444,3.756649781,4248.459377,3.416813912,3.519143825,3.62566009,5819.587405,3.531819339,3.647109377,3.766069291
2022/5/27,6873.675923,3.516820028,3.612581903,3.712535156,23557.269,3.706396281,3.853656201,4.012895002,10120.77853,3.743673111,3.850581033,3.961292071,500,3.566841058,3.656876931,3.753622081,5989.837811,3.436134236,3.535523141,3.637441109,5625.939837,3.552884752,3.665834113,3.789255632
2022/5/28,5591.416763,3.525044921,3.622400056,3.724044428,13023.46603,3.70582064,3.854455378,4.01487857,6687.099601,3.737758131,3.844414999,3.954655957,2449.135231,3.563296168,3.651745063,3.749374002,5957.78227,3.454120237,3.550169412,3.651137801,12127.7123,3.56648963,3.680233601,3.806030965
2022/5/29,6059.709766,3.532804709,3.630900071,3.730785999,16478.1287,3.706438555,3.851957978,4.01208808,5978.242675,3.72999425,3.839599116,3.948953159,4862.635366,3.556348132,3.646368862,3.744233352,2026.084711,3.467505408,3.562685432,3.663332287,10685.44698,3.57718176,3.690815105,3.817271437
2022/5/30,NA,3.539412044,3.638889103,3.739872767,5286.139022,3.705824369,3.847392233,4.007899489,5672.151392,3.725515799,3.835102037,3.942283398,500,3.549468239,3.640753994,3.73749929,7594.282202,3.480703871,3.574164565,3.676091172,6474.620908,3.579442547,3.696642046,3.822705224
2022/5/31,2150.832325,3.54498499,3.645550069,3.746225853,7243.658532,3.699267155,3.841886187,3.998650416,4164.704911,3.721241822,3.830128107,3.936214625,1941.467467,3.542342319,3.634812331,3.731824006,3724.328865,3.488295038,3.584687905,3.689184445,3480.576037,3.580054338,3.698614243,3.824863252
2022/6/1,4525.385963,3.55143885,3.650931089,3.752090878,2797.193071,3.690865375,3.832969784,3.987516479,7760.439162,3.715784108,3.826106457,3.930397986,9430.070209,3.537455637,3.628760401,3.72553095,4806.889428,3.496708044,3.593717622,3.699494089,2507.770683,3.577983536,3.697389641,3.822223395
2022/6/2,7211.599712,3.558322266,3.65539229,3.756895158,8037.435916,3.679800518,3.82345356,3.975530144,7372.543757,3.712007134,3.821302401,3.925099842,8172.082622,3.532042944,3.621843809,3.720800824,3127.833664,3.50369214,3.600774627,3.706693852,3583.445478,3.572489696,3.694034163,3.816732728
2022/6/3,10194.23061,3.561702789,3.658669248,3.760126495,9088.329672,3.671306349,3.81246151,3.965359867,10060.9659,3.706263698,3.816551396,3.921298834,500,3.526534852,3.616158875,3.713588369,3344.949979,3.508749939,3.606323133,3.712411532,4079.747898,3.565927502,3.687889715,3.808132045
2022/6/4,9695.49138,3.565228925,3.661830348,3.762063584,8188.240869,3.659554998,3.800329718,3.949827599,7966.737449,3.7003265,3.812244748,3.918255661,500,3.519389511,3.609717553,3.705839889,2706.947437,3.512177691,3.610196504,3.717341498,9330.633017,3.556120393,3.678063642,3.796787175
2022/6/5,5726.673807,3.567803513,3.663756625,3.762902664,5029.77174,3.64676384,3.787837304,3.938350478,4023.159544,3.698109357,3.808479443,3.91556435,3397.367734,3.512240898,3.603481674,3.697364767,5324.68572,3.516171818,3.613348,3.719304865,50083.2471,3.542237148,3.663832006,3.783032969
2022/6/6,1010.10871,3.569502566,3.664732687,3.763531015,4154.361874,3.634996898,3.775321361,3.9238438,5905.045277,3.694781797,3.804207209,3.911391032,3923.572547,3.505349133,3.596240844,3.690295037,2899.691413,3.517449138,3.61446009,3.72178484,2856.121477,3.524167991,3.646926441,3.765976367
2022/6/7,3600.281517,3.569669984,3.665447234,3.765731786,10288.12172,3.622980076,3.762438809,3.908968983,6635.60042,3.69246651,3.801491573,3.908680736,1383.629699,3.49643303,3.589846756,3.683269235,4705.593663,3.517032211,3.61468692,3.723120566,2102.730085,3.507536674,3.62929755,3.748252171
2022/6/8,5752.748356,3.569105781,3.66622697,3.764739737,3347.368421,3.612466537,3.751234138,3.895598234,7178.515008,3.690569921,3.798888671,3.90643128,3957.982446,3.487305704,3.582260979,3.676230157,8818.749131,3.515474594,3.61303705,3.72227323,2716.361933,3.487827791,3.612194438,3.734469799
2022/6/9,6475.213675,3.568598127,3.665684252,3.764161268,6640.65774,3.600327681,3.740372138,3.884688145,6580.854527,3.688774773,3.797022137,3.903463824,4015.686275,3.480130767,3.575596273,3.66812766,8323.717651,3.512022976,3.60997373,3.7171372,3088.888889,3.473499474,3.598021732,3.721684262
2022/6/10,6109.087505,3.568927773,3.664166308,3.763112359,3260.609633,3.589851791,3.728766382,3.873239141,5605.689834,3.687389331,3.796088237,3.901103761,2307.056139,3.472945345,3.568136579,3.65910209,3526.8127,3.507321458,3.604024491,3.709417301,3197.105961,3.462597089,3.587651011,3.713707376
2022/6/11,3452.474454,3.567866961,3.66230222,3.760014496,3560.676295,3.582417929,3.717981586,3.86049168,8189.613877,3.687234914,3.795346802,3.900478284,1806.130776,3.465910263,3.560741694,3.651749487,2693.393691,3.499566474,3.597639566,3.702219533,1292.764646,3.456053338,3.579878805,3.707954568
2022/6/12,3223.151962,3.566244987,3.659913846,3.757528788,7676.104166,3.575231616,3.709220703,3.852798344,1612.088563,3.687703542,3.795667305,3.901129756,500,3.458343949,3.553749568,3.645598983,2700.322079,3.491846473,3.59036154,3.6935659,500,3.454882959,3.578567279,3.704543839
2022/6/13,2089.770304,3.564887515,3.658000362,3.754888402,5054.815197,3.566466592,3.701037653,3.843726811,4470.421019,3.689007412,3.79645831,3.903810439,3382.346245,3.450589258,3.54657525,3.638115706,4465.13736,3.482412404,3.580948829,3.685416688,3423.136325,3.454853441,3.579598476,3.703271755
2022/6/14,4176.671067,3.56202589,3.65585946,3.751511293,1342.148824,3.559647501,3.694539799,3.838691171,6816.847851,3.691184476,3.798053427,3.904570399,7096.258447,3.441791404,3.538639337,3.630886245,5602.794406,3.471577429,3.572169949,3.674868372,5136.299838,3.461767384,3.583703738,3.7074736
2022/6/15,3858.451783,3.560497893,3.652868841,3.749429965,16005.41966,3.555314314,3.689074293,3.8340847,12975.05435,3.694564379,3.800364887,3.906329622,4851.383059,3.434680112,3.531370738,3.624996729,3960.37019,3.460506477,3.562078327,3.6648472,9141.828277,3.47192997,3.589901943,3.713397204
2022/6/16,3515.297367,3.558099541,3.649504956,3.746548842,4838.70703,3.548457891,3.686659619,3.834064297,6246.618711,3.699117952,3.80288934,3.907222854,1535.235554,3.42643415,3.523760922,3.618592041,3777.935787,3.450479051,3.55069271,3.654418158,5797.220115,3.477351389,3.595777296,3.718836101
2022/6/17,5386.891708,3.555874953,3.646205998,3.741931652,1922.537072,3.547479721,3.685790368,3.83253393,5286.927027,3.702703795,3.805868607,3.909377002,500,3.419144802,3.515741974,3.610872117,3378.679503,3.438116155,3.540027787,3.643363198,3106.313572,3.484000616,3.599928903,3.72246506
2022/6/18,2370.96625,3.551764672,3.642531871,3.738330554,2117.128194,3.550381919,3.68750232,3.835597643,5097.22715,3.704735766,3.809008127,3.912835608,500,3.411958917,3.508315237,3.602250465,2154.22594,3.425225503,3.52989504,3.632289527,4592.705354,3.488762005,3.604923646,3.727169741
2022/6/19,3580.338684,3.547974418,3.63854395,3.733531599,5331.968227,3.554322599,3.6907615,3.842167485,4951.692841,3.708567746,3.811884512,3.915384981,500,3.405082908,3.501772691,3.594066723,500,3.412497345,3.51952768,3.621293552,2985.831291,3.493352535,3.610637559,3.730733818
2022/6/20,6734.155271,3.542991834,3.633818916,3.729998396,1333.084689,3.557639599,3.696860076,3.848979328,8536.920402,3.710049971,3.814661957,3.919070533,500,3.398665828,3.495207752,3.586720356,500,3.403073649,3.510628611,3.612345517,1403.749616,3.498317056,3.614667019,3.734158087
2022/6/21,10354.43752,3.540033603,3.628803335,3.724242666,13876.74033,3.565717259,3.705208282,3.860654387,5425.38431,3.712585262,3.816515166,3.921141584,500,3.392957692,3.489114061,3.581451823,9228.279598,3.392120692,3.5014031,3.602796712,5428.693476,3.500538715,3.618005059,3.736108231
2022/6/22,5669.915727,3.532597272,3.622360285,3.716655008,3448.2024,3.574841937,3.71622168,3.870910821,14297.01822,3.714542041,3.818436414,3.923773287,1494.002776,3.387051553,3.483290644,3.575960235,500,3.38219076,3.492904408,3.594931117,8409.653648,3.502795487,3.620165988,3.738046135
2022/6/23,4265.602317,3.525783799,3.615954571,3.708822977,9356.387175,3.586093262,3.729416828,3.884684936,10719.36819,3.716303498,3.819543033,3.927034077,2851.523795,3.383806288,3.477741218,3.571527924,500,3.373087166,3.484606214,3.585931935,6247.156064,3.503173211,3.619022985,3.737941522
2022/6/24,3446.623336,3.520515879,3.608319823,3.70156759,8409.042107,3.596528947,3.744182173,3.897233804,2331.897458,3.717180588,3.819740246,3.927523669,3676.804732,3.378314961,3.472557203,3.566494521,2586.313626,3.366901074,3.477062788,3.576891342,5387.933552,3.497077205,3.613732264,3.733929596
2022/6/25,1236.836668,3.511673696,3.600369376,3.693725878,8072.851806,3.609603316,3.760776113,3.913795667,6941.04088,3.716573355,3.818704108,3.926777461,2462.173313,3.372293619,3.466967349,3.559570517,2755.483995,3.363062882,3.469323689,3.568567481,2723.572547,3.490739318,3.605829912,3.726723665
2022/6/26,2925.068368,3.502728475,3.591549299,3.683916519,4352.33434,3.625559206,3.777183415,3.938418397,2756.203063,3.714164856,3.817164341,3.92725771,2745.474594,3.367620991,3.461701426,3.553868615,3017.246622,3.359392012,3.462616227,3.561719052,5334.424784,3.48005777,3.596053367,3.716629692
2022/6/27,2302.000003,3.49227419,3.581968493,3.673045986,10976.33964,3.644743142,3.797634651,3.956253703,1817.074844,3.711799339,3.813871739,3.925530016,500,3.362366477,3.455948075,3.549083512,3572.080667,3.355951901,3.456730968,3.555606693,4921.962986,3.467463199,3.583656911,3.702266886
2022/6/28,11055.18982,3.483416518,3.572157611,3.66175503,11365.2153,3.661859513,3.820908052,3.9815825,6096.127447,3.706070182,3.810023864,3.920047144,500,3.357508801,3.450711502,3.543922714,1959.349813,3.351241567,3.449770323,3.547566724,4302.911792,3.453964218,3.568838877,3.685394155
2022/6/29,3229.727932,3.472417712,3.561139024,3.650584103,12289.37872,3.682186622,3.844614542,4.008084425,36891.99408,3.697993721,3.80348359,3.91537655,500,3.353078098,3.445757697,3.539262393,2600.877295,3.346280981,3.442559698,3.540095149,3612.185149,3.43544883,3.551496151,3.668474742
2022/6/30,9511.534033,3.460291252,3.549034538,3.639247809,500,3.70630292,3.873518024,4.039551122,5925.026646,3.68832056,3.795070038,3.910052226,500,3.348430762,3.441395353,3.536358824,7719.422454,3.340027912,3.434883778,3.530876795,5820.759351,3.417964318,3.532649963,3.648374341
2022/7/1,5753.669392,3.446365023,3.535796053,3.625371559,11826.92658,3.735043259,3.906575297,4.076127437,94743.36358,3.674596652,3.783056416,3.897964741,2865.078775,3.342664832,3.437422989,3.534330118,2893.525304,3.333789469,3.42681175,3.523245695,1023.782624,3.399635952,3.513129782,3.628143318
2022/7/2,9608.367521,3.432516865,3.521419804,3.610869781,3631.516195,3.771915856,3.945014512,4.111330566,21360.89914,3.658683242,3.767392736,3.883116307,500,3.336596418,3.433510886,3.530946098,2377.028714,3.324097505,3.418367048,3.514636202,1586.206555,3.379638143,3.49454678,3.609164766
2022/7/3,1866.300674,3.416296548,3.505734702,3.594273235,2501.361115,3.81349166,3.987095032,4.152001034,4913.317789,3.640843427,3.748530509,3.86514628,500,3.331615882,3.428714584,3.528054011,2379.196217,3.315372083,3.409944444,3.505417296,1595.406332,3.364083498,3.478144564,3.590388234
2022/7/4,2331.24842,3.401816685,3.490117003,3.578539101,19712.26971,3.862579077,4.032992108,4.194270875,4936.39317,3.621621485,3.727681957,3.843356451,1992.668329,3.324170742,3.42439332,3.525394958,500,3.307269533,3.401386027,3.497730462,5971.830901,3.347684629,3.461305821,3.578607542
2022/7/5,3399.580155,3.386227316,3.473762352,3.561865864,3532.211294,3.916310069,4.083686222,4.239492225,5672.305699,3.600126572,3.705528382,3.817371383,500,3.317868399,3.42059593,3.521250776,1525.818503,3.299852275,3.394100721,3.489357503,3571.771625,3.332194861,3.443951903,3.560985205
2022/7/6,799.020217,3.370822077,3.457686345,3.546180761,8512.264345,3.972013885,4.138401967,4.293646071,3135.859444,3.576937453,3.68188396,3.793290197,500,3.313856884,3.416496341,3.51709478,1909.049264,3.291855292,3.386071447,3.481255485,1857.371136,3.317972456,3.426779937,3.543956821
2022/7/7,2522.960248,3.352562588,3.440943758,3.529412565,19067.30375,4.032962641,4.195927424,4.35060304,2966.117391,3.554626952,3.656855989,3.766275707,2678.715606,3.307783969,3.412044838,3.515493847,5526.267994,3.284722575,3.378634314,3.473432601,2608.024482,3.299701418,3.411452623,3.527121695
2022/7/8,3560.430199,3.335748318,3.424557256,3.51390003,6835.750895,4.096183415,4.256786629,4.410368528,4531.78536,3.529461676,3.630585101,3.739402173,7107.683191,3.302255848,3.40753207,3.514177951,1577.740933,3.27789945,3.370825111,3.466156293,3118.100513,3.282793352,3.395967326,3.513329129
2022/7/9,2670.876702,3.319885768,3.408371695,3.498052266,5756.091012,4.159466128,4.318731172,4.475040795,4616.229049,3.501850834,3.603425725,3.707652154,1554.094315,3.296149309,3.402456975,3.51142809,1945.418016,3.271391374,3.364380354,3.459969485,1756.841623,3.267848476,3.381808889,3.498839705
2022/7/10,1377.416598,3.302951255,3.391834777,3.481591356,37170.69136,4.221403704,4.381689782,4.543586613,2495.215149,3.474066628,3.576477663,3.678965026,1657.220873,3.289778381,3.397864422,3.506674292,NA,3.263867915,3.357671544,3.45265483,3027.260713,3.255992152,3.367981011,3.485815886
2022/7/11,500,3.287235474,3.376492065,3.465401777,42659.72727,4.280087184,4.443083386,4.611793532,3353.462733,3.447482544,3.549574876,3.651622768,500,3.282619768,3.392489487,3.504391414,1200.014794,3.259869788,3.35162766,3.446416888,1525.553132,3.243805184,3.356622428,3.474812746
2022/7/12,1194.656626,3.27222724,3.361431495,3.449727942,19676.34276,4.32847234,4.50273278,4.679207055,2877.000807,3.42006604,3.523094524,3.624123013,500,3.276378469,3.387832901,3.499884435,2065.916856,3.254120158,3.345872589,3.440612295,500,3.235971138,3.349143443,3.467414589
